"cr2sub_id","dga_well_code","dga_well_name","dga_well_basin","dga_well_subbasin","dga_well_lat","dga_well_lon","dga_well_utm_north","dga_well_utm_east","dga_well_elev","cr2sub_lat","cr2sub_lon","cr2sub_utm_north_h19","cr2sub_utm_east_h19","cr2sub_elev","cr2sub_slp","cr2sub_mean_gwl","cr2sub_sd_gwl","cr2sub_cv_gwl","cr2sub_clean_mean_gwl","cr2sub_clean_sd_gwl","cr2sub_clean_cv_gwl","cr2sub_in_basin_camels","cr2sub_camels_pr_yr","cr2sub_camels_pet_yr","cr2sub_camels_aridity","cr2sub_camels_sf","cr2sub_camels_elev","cr2sub_camels_slp","cr2sub_in_basin_bna","cr2sub_bna_pr_yr","cr2sub_bna_pet_yr","cr2sub_bna_aridity","cr2sub_bna_sf","cr2sub_bna_elev","cr2sub_bna_slp","cr2sub_clsoilmap_awc_0_100cm","cr2sub_clsoilmap_awc_100_200cm","cr2sub_clsoilmap_bulkd_0_100cm","cr2sub_clsoilmap_bulkd_100_200cm","cr2sub_clsoilmap_clay_0_100cm","cr2sub_clsoilmap_clay_100_200cm","cr2sub_clsoilmap_ksat_0_100cm","cr2sub_clsoilmap_ksat_100_200cm","cr2sub_clsoilmap_sand_0_100cm","cr2sub_clsoilmap_sand_100_200cm"
8134005,"08134005-6","SAN IGNACIO en sector Las Cruces","RIO ITATA","Rio Itata Medio (Entre Rio Renegado y Rio Nuble)",-36.810833,-71.986667,5921945,233565,262,-36.810833,-71.986667,5921945,233565,264.45,2.96,-0.29,0.31,-1.07,NA,NA,NA,"8134003",1173.26,1374.52,1.17,0,154.88,1.77,"81",1575.93,1336.18,0.85,0.12,577.2,10.23,197.168,168.328,1.221,1.374,28.43,30.304,33.246,14.126,27.88,28.632
8381012,"08381012-2","YUNGAY en Posta Campanario","RIO BIO-BIO","Rio Laja Bajo (bajo junta Rio Rucue y Rio Bio-Bio",-37.131944,-72.195556,5886807,749119,177,-37.131944,-72.195556,5886807,749119,180.9,0.25,-1.38,0.61,-0.44,NA,NA,NA,"8386001",1889.26,1318.22,0.7,0.28,971.59,13.44,"83",1988.72,1224.8,0.62,0.18,797.19,12.79,169.211,159.327,1.237,1.27,16.29,28.333,50.051,38.573,51.351,52.751
8118015,"08118015-6","POZO SAN CARLOS EN PREDIO UDEC","RIO ITATA","Rio Nuble Bajo (bajo junta E Pangue y Rio Itata)",-36.382778,-71.900833,5969685,239790,192,-36.382778,-71.900833,5969685,239790,189.29,0.68,-4.93,NA,NA,NA,NA,NA,"8118001",1116.62,1438.67,1.29,0,172.41,1.49,"81",1575.93,1336.18,0.85,0.12,577.2,10.23,165.529,145.586,1.335,1.471,28.925,29.285,20.202,9.985,37.329,37.302
8117021,"08117021-5","POZO CHILLAN EN CAMPUS UDEC","RIO ITATA","Rio Nuble Bajo (bajo junta E Pangue y Rio Itata)",-36.595,-72.08,5946083,761214,138,-36.595,-72.08,5946083,761214,131.78,0.34,-16.51,NA,NA,NA,NA,NA,"8117001",1620.12,1348.95,0.83,0.1,541.73,7.47,"81",1575.93,1336.18,0.85,0.12,577.2,10.23,166.73,158.805,1.347,1.421,31.675,26.823,15.67,11.554,32.372,33.546
8358006,"08358006-2","ASOC. CANALISTAS BIOBIO SUR","RIO BIO-BIO","Rios Malleco y Vergara",-37.779167,-72.636667,5816050,708129,110,-37.779167,-72.636667,5816050,708129,106.62,3.5,-7.38,0.54,-0.07,NA,NA,NA,"8358001",1616.16,1167.15,0.72,0.03,377.47,9.62,"83",1988.72,1224.8,0.62,0.18,797.19,12.79,192.263,164.274,1.195,1.329,27.322,33.585,37.221,17.797,34.527,35.48
8384000,"08384000-5","CABRERO en Municipalidad","RIO BIO-BIO","Rio Laja Bajo (bajo junta Rio Rucue y Rio Bio-Bio",-37.038056,-72.405,5897745,730808,129,-37.038056,-72.405,5897745,730808,121.02,0.16,-1.79,0.32,-0.18,NA,NA,NA,"8385001",1154.32,1303.66,1.13,0,138.24,4.15,"83",1988.72,1224.8,0.62,0.18,797.19,12.79,186.271,172.589,1.263,1.335,28.607,29.293,24.093,15.773,30.06,30.844
8366003,"08366003-1","LOS ANGELES en Casa de Huesped MOP","RIO BIO-BIO","Rio Bio-Bio entre Rio Vergara y Rio Laja",-37.438611,-72.326389,5853112,736527,153,-37.438611,-72.326389,5853112,736527,155.44,0.27,-5.61,0.25,-0.04,NA,NA,NA,"8366002",1222.37,1258.21,1.03,0,156.68,1.23,"83",1988.72,1224.8,0.62,0.18,797.19,12.79,196.371,168.998,1.187,1.295,20.199,29.786,44.681,22.938,38.029,38.705
8330004,"08330004-3","MULCHEN en sector La Granja","RIO BIO-BIO","Rio Bio-Bio entre Rio Duqueco y Rio Vergara",-37.736389,-72.236667,5819852,743500,131,-37.736389,-72.236667,5819852,743500,129.2,0.72,-1.11,0.59,-0.53,NA,NA,NA,"8330001",2264.85,1124.72,0.5,0.01,453.11,7.57,"83",1988.72,1224.8,0.62,0.18,797.19,12.79,195.8,219.156,1.139,1.03,38.701,35.032,45.209,69.741,27.485,27.627
8362002,"08362002-1","NACIMIENTO en piscina municipal","RIO BIO-BIO","Rio Bio-Bio entre Rio Vergara y Rio Laja",-37.501944,-72.681667,5846905,704930,85,-37.501944,-72.681667,5846905,704930,77.85,2.99,-1.43,0.52,-0.36,NA,NA,NA,"8394001",1994.98,1224.88,0.61,0.18,800.31,12.84,"83",1988.72,1224.8,0.62,0.18,797.19,12.79,179.697,176.582,1.259,1.319,28.03,21.495,25.7,21.293,35.535,35.836
8322000,"08322000-7","QUILLECO en Estadio Municipal","RIO BIO-BIO","Rio Duqueco",-37.474167,-71.982222,5848337,236282,317,-37.474167,-71.982222,5848337,236282,316.82,0.82,-1.72,0.5,-0.29,NA,NA,NA,"8323001",2035.5,1197.52,0.59,0.11,736.05,12.35,"83",1988.72,1224.8,0.62,0.18,797.19,12.79,221.551,204.728,0.929,1.043,29.763,29.09,125.674,74.456,39.636,39.722
8410004,"08410004-8","SAN PEDRO en Colegio Lomas Coloradas","COSTERAS E ISLAS ENTRE RIOS BIO-BIO Y CARAMPANGUE","Costeras entre Rio Bio-Bio y Rio Manco",-36.878611,-73.1375,5916989,666001,7,-36.878611,-73.1375,5916989,666001,6.12,0.48,-7.55,0.45,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84",1484.96,1113.35,0.75,0,184.48,11.52,149.067,144.106,1.288,1.336,16.074,19.866,55.43,43.277,60.897,61.455
8318003,"08318003-K","SANTA BARBARA en Liceo Cardenal Samoré","RIO BIO-BIO","Rio Bio-Bio entre Rio Ranquil y Rio Duqueco",-37.666111,-72.033056,5827096,761704,225,-37.666111,-72.033056,5827096,761704,221.88,0.5,-8,1.22,-0.15,NA,NA,NA,"8319001",2443.65,1187.44,0.49,0.29,1306.45,17.72,"83",1988.72,1224.8,0.62,0.18,797.19,12.79,228.781,205.515,0.847,0.887,30.058,38.993,158.764,120.465,42.109,44.721
8385005,"08385005-1","YUMBEL en Estadio Municipal","RIO BIO-BIO","Rio Laja Bajo (bajo junta Rio Rucue y Rio Bio-Bio",-37.145,-72.5375,5886194,718696,96,-37.145,-72.5375,5886194,718696,92.06,0.5,-5.58,0.64,-0.12,NA,NA,NA,"8386001",1889.26,1318.22,0.7,0.28,971.59,13.44,"83",1988.72,1224.8,0.62,0.18,797.19,12.79,167.826,162.166,1.304,1.311,25.866,32.602,23.347,21.636,41.29,41.077
1310050,"01310050-0","CHUNGAL SANTA PABLA","RIO SAN JOSE","Rio San Jose",-18.491667,-70.066667,7955059,387387,0,-18.491667,-70.066667,7955059,387387,1096.96,7.04,-16.92,5.9,-0.35,-16.99,5.94,-0.35,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,96.878,82.968,1.573,1.845,8.199,8.727,52.563,13.385,71.69,71.561
1310025,"01310025-K","COLONIA JUAN NOE (MUSEO)","RIO SAN JOSE","Rio San Jose",-18.5,-70.175,7954066,375954,0,-18.5,-70.175,7954066,375954,635.41,6.14,-20.27,4.62,-0.23,-20.2,4.48,-0.22,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,99.688,100.636,1.527,1.676,8.689,17.363,56.048,20.131,71.721,72.544
1110007,"01110007-4","LA CONCORDIA B2","QUEBRADA DE LA CONCORDIA","Quebrada De La Concordia",-18.342778,-70.37,7971351,355242,0,-18.342778,-70.37,7971351,355242,16.15,0.61,-14.33,0.38,-0.03,-14.33,0.17,-0.01,NA,NA,NA,NA,NA,NA,NA,"11",112.83,1804.03,15.99,0.03,1782.92,12.36,89.678,103.577,1.615,1.638,17.081,24.025,46.083,26.593,79.727,80.757
1110008,"01110008-2","LA CONCORDIA B3","QUEBRADA DE LA CONCORDIA","Quebrada De La Concordia",-18.345278,-70.366111,7971060,355641,30,-18.345278,-70.366111,7971060,355641,17.94,0.64,-14.68,0.52,-0.04,-14.69,0.45,-0.03,NA,NA,NA,NA,NA,NA,NA,"11",112.83,1804.03,15.99,0.03,1782.92,12.36,87.996,101.657,1.623,1.635,16.611,23.241,46.214,25.026,79.926,80.96
1110010,"01110010-4","LA CONCORDIA B4","QUEBRADA DE LA CONCORDIA","Quebrada De La Concordia",-18.343056,-70.369722,7971311,355257,28,-18.343056,-70.369722,7971311,355257,16.15,0.61,-14.06,1.22,-0.09,-14.01,0.56,-0.04,NA,NA,NA,NA,NA,NA,NA,"11",112.83,1804.03,15.99,0.03,1782.92,12.36,89.989,102.877,1.615,1.645,17.111,23.829,45.639,25.864,79.631,80.649
1110003,"01110003-1","LA CONCORDIA D2","QUEBRADA DE LA CONCORDIA","Quebrada De La Concordia",-18.383333,-70.272222,7966907,365598,0,-18.383333,-70.272222,7966907,365598,92.92,3.72,-45.6,2.23,-0.05,-45.72,0.64,-0.01,NA,NA,NA,NA,NA,NA,NA,"11",112.83,1804.03,15.99,0.03,1782.92,12.36,73.488,91.563,1.603,1.686,6.898,17.976,69.368,29.463,77.97,78.783
1110006,"01110006-6","LA CONCORDIA D3","QUEBRADA DE LA CONCORDIA","Quebrada De La Concordia",-18.328056,-70.354444,7972994,356865,51,-18.328056,-70.354444,7972994,356865,37.74,0.57,-32.32,1.57,-0.05,-32.14,0.98,-0.03,NA,NA,NA,NA,NA,NA,NA,"11",112.83,1804.03,15.99,0.03,1782.92,12.36,73.874,64.409,1.564,1.608,12.636,11.325,82.005,88.551,81.818,83.244
1110005,"01110005-8","LA CONCORDIA D4","QUEBRADA DE LA CONCORDIA","Quebrada De La Concordia",-18.336667,-70.360278,7972024,356249,0,-18.336667,-70.360278,7972024,356249,27.76,0.65,-23.64,0.7,-0.03,-23.65,0.35,-0.01,NA,NA,NA,NA,NA,NA,NA,"11",112.83,1804.03,15.99,0.03,1782.92,12.36,76.803,93.819,1.603,1.66,12.735,20.475,64.253,32.98,80.852,82.06
1310024,"01310024-1","LAS RIVERAS DE MADRID","RIO SAN JOSE","Rio San Jose",-18.531111,-70.164167,7950644,377139,545,-18.531111,-70.164167,7950644,377139,297.12,1.94,-5.32,4.77,-0.9,-4.97,3.95,-0.79,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,86.971,90.772,1.58,1.666,6.893,11.886,55.747,30.54,73.706,74.593
1310028,"01310028-4","POZO GOMEZ LAS VARGAS","RIO SAN JOSE","Rio San Jose",-18.503333,-70.191667,7953685,374197,0,-18.503333,-70.191667,7953685,374197,373.25,3.33,-30.77,3.67,-0.12,-30.94,2.87,-0.09,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,90.666,101.688,1.551,1.608,7.184,16.751,58.825,30.852,73.107,73.972
1310032,"01310032-2","ALGODONAL","RIO SAN JOSE","Rio San Jose",-18.458333,-70.263889,7958613,366537,0,-18.458333,-70.263889,7958613,366537,162.19,5.55,-31.16,14.02,-0.45,-30.86,14.04,-0.46,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,87.623,85.786,1.513,1.62,8.165,11.201,75.805,45.876,75.842,76.776
1310048,"01310048-9","AVENIDA AZOLA JV","RIO SAN JOSE","Rio San Jose",-18.402778,-70.2525,7964770,367697,0,-18.402778,-70.2525,7964770,367697,133.24,1.23,-21.46,5.19,-0.24,-21.63,5.14,-0.24,"1211001",307.63,1970.41,6.41,0.21,3460.78,13.81,"12",300.78,1955.05,6.5,0.2,3437.98,13.56,90.059,100.729,1.625,1.645,5.191,14.245,41.378,24.5,69.86,70.994
1310042,"01310042-K","AVENIDA GONZALO CERDA","RIO SAN JOSE","Rio San Jose",-18.471667,-70.304167,7957108,362294,0,-18.471667,-70.304167,7957108,362294,22.65,0.93,-18.83,3.84,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310041,"01310041-1","AVENIDA LOA","RIO SAN JOSE","Rio San Jose",-18.472222,-70.302778,7957047,362441,0,-18.472222,-70.302778,7957047,362441,27.41,0.78,-17.09,3.89,-0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310054,"01310054-3","AVENIDA TARAPACA","RIO SAN JOSE","Rio San Jose",-18.458333,-70.275,7958605,365363,0,-18.458333,-70.275,7958605,365363,111.78,10.16,-15.16,4.33,-0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,79.975,81.777,1.589,1.702,6.628,11.035,63.376,34.061,75.977,77.506
1310023,"01310023-3","CABUZA 1A","RIO SAN JOSE","Rio San Jose",-18.591667,-70.086111,7943981,385400,0,-18.591667,-70.086111,7943981,385400,849.71,14.84,-23.98,12.54,-0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,110.144,109.718,1.466,1.525,8.447,12.006,56.24,40.511,68.247,68.613
1310040,"01310040-3","CABUZA 2B","RIO SAN JOSE","Rio San Jose",-18.506944,-70.019444,7953397,392382,0,-18.506944,-70.019444,7953397,392382,1289.6,6.67,-25.26,0.99,-0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,89.661,87.023,1.765,1.836,8.732,10.182,18.466,11.003,69.553,69.331
1310039,"01310039-K","CABUZA 3F","RIO SAN JOSE","Rio San Jose",-18.638889,-70.119444,7938733,381915,0,-18.638889,-70.119444,7938733,381915,912.3,4.5,-25.25,1.32,-0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,118.845,95.271,1.428,1.715,8.828,9.844,71.549,19.537,67.982,68.161
1310058,"01310058-6","CASINO ARICA","RIO SAN JOSE","Rio San Jose",-18.447222,-70.291667,7959822,363594,0,-18.447222,-70.291667,7959822,363594,15.1,0.91,-2.72,0.52,-0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310056,"01310056-K","CEMENTERIO ARICA","RIO SAN JOSE","Rio San Jose",-18.469444,-70.286111,7957367,364199,0,-18.469444,-70.286111,7957367,364199,45.44,0.73,-13.72,1.61,-0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310037,"01310037-3","CENTELLA (SAN MIGUEL DE AZAPA)","RIO SAN JOSE","Rio San Jose",-18.551667,-70.056944,7948425,388452,0,-18.551667,-70.056944,7948425,388452,992.63,24.17,-11.95,5.74,-0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,115.141,118.622,1.409,1.425,7.878,11.904,71.429,56.243,68.323,68.56
1310043,"01310043-8","CINCO OLIVOS","RIO SAN JOSE","Rio San Jose",-18.497222,-70.213889,7954346,371846,0,-18.497222,-70.213889,7954346,371846,388.98,21.12,-15.54,1.48,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,97.31,117.31,1.563,1.528,9.333,24.424,46.262,33.737,71.587,72.43
1310044,"01310044-6","CINCO OLIVOS","RIO SAN JOSE","Rio San Jose",-18.494444,-70.208333,7954657,372431,0,-18.494444,-70.208333,7954657,372431,479.73,9.61,-17.88,2.8,-0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,93.958,105.16,1.563,1.648,9.092,22.513,51.121,22.071,73.04,74.288
1310055,"01310055-1","COLONIA JUAN NOF","RIO SAN JOSE","Rio San Jose",-18.551389,-70.168889,7948383,376636,0,-18.551389,-70.168889,7948383,376636,614.36,7.17,-19.38,1.56,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,97.696,102.16,1.512,1.619,8.367,16.512,60.604,27.745,72.35,73.159
1310035,"01310035-7","FACUNDO GUTIERREZ","RIO SAN JOSE","Rio San Jose",-18.515556,-70.008333,7952451,393560,0,-18.515556,-70.008333,7952451,393560,1333.13,6.18,-11.25,4.28,-0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,95.756,90.81,1.714,1.813,9.696,11.354,20.921,11.143,68.024,67.566
1310059,"01310059-4","LA VERBENA","RIO SAN JOSE","Rio San Jose",-18.465278,-70.304167,7957815,362288,0,-18.465278,-70.304167,7957815,362288,11.62,3.74,-20.78,4.22,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,105.354,91.967,1.585,1.801,18.951,22.585,34.496,9.773,74.915,76.106
1310030,"01310030-6","LAS ANIMAS","RIO SAN JOSE","Rio San Jose",-18.5525,-70.213889,7948229,371887,0,-18.5525,-70.213889,7948229,371887,450.26,9.77,-19.36,12.4,-0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,95.837,95.463,1.497,1.674,9.261,16.927,73.8,26.037,74.887,76.019
1310046,"01310046-2","LAS MAITAS","RIO SAN JOSE","Rio San Jose",-18.555556,-70.186111,7947910,374821,0,-18.555556,-70.186111,7947910,374821,445.24,11.13,-14.26,4.93,-0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,103.789,89.589,1.432,1.63,8.046,9.662,87.498,39.215,73.251,73.905
1310026,"01310026-8","LAS MAITAS L VIOLETAS","RIO SAN JOSE","Rio San Jose",-18.55,-70.183333,7948527,375111,0,-18.55,-70.183333,7948527,375111,539.16,16.2,-13.31,9.31,-0.7,-12.1,7.11,-0.59,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,109.376,93.485,1.393,1.62,8.552,12.19,97.78,37.106,73.297,74.153
1310027,"01310027-6","LAS VARGAS","RIO SAN JOSE","Rio San Jose",-18.507778,-70.246111,7953168,368453,131,-18.507778,-70.246111,7953168,368453,135.63,1.15,-35.15,9.45,-0.27,-35.19,9.45,-0.27,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,93.642,105.487,1.615,1.559,6.644,13.48,40.363,37.043,69.729,70.973
1310052,"01310052-7","LOS DUENDES","RIO SAN JOSE","Rio San Jose",-18.486111,-70.252778,7955547,367731,0,-18.486111,-70.252778,7955547,367731,330.09,17.24,-23.71,7.53,-0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,95.854,116.191,1.606,1.565,9.757,27.335,37.608,25.647,71.306,72.066
1110011,"01110011-2","LA CONCORDIA","QUEBRADA DE LA CONCORDIA","Quebrada De La Concordia",-18.401389,-70.275,7964907,365319,0,-18.401389,-70.275,7964907,365319,95.87,0.92,-28.8,0.71,-0.02,NA,NA,NA,"1211001",307.63,1970.41,6.41,0.21,3460.78,13.81,"12",300.78,1955.05,6.5,0.2,3437.98,13.56,81.878,93.529,1.616,1.572,6.236,13.013,53.243,48.32,74.334,75.965
1110002,"01110002-3","LA CONCORDIA","QUEBRADA DE LA CONCORDIA","Quebrada De La Concordia",-18.366667,-70.238889,7968776,369108,0,-18.366667,-70.238889,7968776,369108,344.66,11.95,-37.11,2.03,-0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",112.83,1804.03,15.99,0.03,1782.92,12.36,99.385,90.421,1.482,1.602,9.081,9.798,68.425,43.956,73.278,74.082
1310051,"01310051-9","OLIVARERA AZAPA","RIO SAN JOSE","Rio San Jose",-18.416667,-70.305556,7963193,362103,0,-18.416667,-70.305556,7963193,362103,20.9,1.13,-31.75,6.55,-0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,95.73,103.935,1.64,1.639,17.537,23.658,31.968,25.137,77.155,78.29
1310049,"01310049-7","OLIVARERA AZAPA","RIO SAN JOSE","Rio San Jose",-18.416667,-70.305556,7963193,362103,0,-18.416667,-70.305556,7963193,362103,20.9,1.13,-26.65,9.39,-0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,95.73,103.935,1.64,1.639,17.537,23.658,31.968,25.137,77.155,78.29
1310047,"01310047-0","PAGO GOMEZ SAN ELIAS","RIO SAN JOSE","Rio San Jose",-18.530556,-70.191667,7950673,374217,0,-18.530556,-70.191667,7950673,374217,542.04,3.41,-25.32,7.9,-0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,99.221,119.174,1.536,1.518,8.695,24.811,51.491,34.541,70.999,71.847
1310045,"01310045-4","PAGO GOMEZ SAN ELIAS","RIO SAN JOSE","Rio San Jose",-18.516667,-70.183333,7952216,375086,0,-18.516667,-70.183333,7952216,375086,249.98,1.01,-22.03,11.19,-0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,82.982,91.796,1.57,1.649,5.599,13.265,64.341,33.493,74.306,75.455
1310029,"01310029-2","PARCELA 1 ALGODONAL","RIO SAN JOSE","Rio San Jose",-18.484722,-70.191667,7955745,374183,0,-18.484722,-70.191667,7955745,374183,572.88,1.96,-25.9,9.1,-0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,97.089,86.294,1.542,1.779,8.276,10.846,60.559,17.566,72.908,73.756
1310033,"01310033-0","SAUCACHE","RIO SAN JOSE","Rio San Jose",-18.45,-70.301389,7959507,362570,0,-18.45,-70.301389,7959507,362570,2.61,0.66,-34.53,14.11,-0.41,-34.35,13.97,-0.41,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,98.708,96.548,1.569,1.723,17.939,22.157,46.359,17.766,77.53,78.523
1310053,"01310053-5","VIDRIERIA ARGENTINA","RIO SAN JOSE","Rio San Jose",-18.458333,-70.302778,7958584,362430,0,-18.458333,-70.302778,7958584,362430,4.73,0.77,-18.3,2.29,-0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,103.55,94.269,1.564,1.763,19.057,22.167,42.425,12.44,76.633,77.686
1310031,"01310031-4","QUEBRADA ACHA","RIO SAN JOSE","Rio San Jose",-18.455556,-70.251667,7958930,367825,0,-18.455556,-70.251667,7958930,367825,324.76,4.96,-29.22,7.25,-0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,95.94,89.818,1.528,1.724,8.921,13.204,64.345,23.494,73.992,74.948
1310060,"01310060-8","QUEBRADA ACHA","RIO SAN JOSE","Rio San Jose",-18.463889,-70.306944,7957966,361994,0,-18.463889,-70.306944,7957966,361994,1.32,1.13,-15.87,3.72,-0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,104.851,92.291,1.568,1.739,19.074,21.888,35.7,10.543,75.801,76.901
1310057,"01310057-8","QUEBRADA ACHA","RIO SAN JOSE","Rio San Jose",-18.471667,-70.311111,7957102,361560,0,-18.471667,-70.311111,7957102,361560,10.88,2.09,-18.09,3.25,-0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,103.619,94.814,1.565,1.758,18.856,21.804,41.056,13.884,76.276,77.369
1110009,"01110009-0","AEROPUERTO CHACALLUTA A1","QUEBRADA DE LA CONCORDIA","Quebrada De La Concordia",-18.369444,-70.331944,7968399,359277,0,-18.369444,-70.331944,7968399,359277,43.33,0.83,-42.18,1.14,-0.03,-42.17,0.67,-0.02,NA,NA,NA,NA,NA,NA,NA,"11",112.83,1804.03,15.99,0.03,1782.92,12.36,70.685,93,1.629,1.726,13.359,19.429,66.326,21.495,82.809,84.242
1310068,"01310068-3","AVICOLA DONOSO","RIO SAN JOSE","Rio San Jose",-18.496389,-70.208611,7954442,372403,83,-18.496389,-70.208611,7954442,372403,470.14,8.41,-29.45,0.37,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,95.783,110.002,1.553,1.589,9.158,22.474,50.433,27.66,72.397,73.444
1310063,"01310063-2","BARRIO INDUSTRIAL (CORMET)","RIO SAN JOSE","Rio San Jose",-18.483056,-70.216944,7955911,371513,25,-18.483056,-70.216944,7955911,371513,449.9,6.85,-18.48,0.12,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,86.677,86.254,1.609,1.783,8.205,14.129,51.075,17.795,74.818,76.13
1310036,"01310036-5","ESCUELA CHITITA N 28","RIO SAN JOSE","Rio San Jose",-18.574444,-70.055,7945925,388683,613,-18.574444,-70.055,7945925,388683,560.93,11.42,-17.86,1.74,-0.1,-18,1.34,-0.07,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,91.79,98.813,1.538,1.621,4.459,12.344,63.099,30.504,70.819,71.478
1310070,"01310070-5","ESCUELA G-9","RIO SAN JOSE","Rio San Jose",-18.5075,-70.177778,7953234,375666,226,-18.5075,-70.177778,7953234,375666,532.49,18.79,-21.94,3.57,-0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",150.77,1983.24,13.15,0.06,2266.29,12.78,97.941,109.439,1.507,1.537,7.927,17.289,61.549,38.651,71.969,72.677
1310062,"01310062-4","HOSPITAL","RIO SAN JOSE","Rio San Jose",-18.333333,-70.166667,7972515,376715,0,-18.333333,-70.166667,7972515,376715,444.34,2.4,-23.09,1.48,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",112.83,1804.03,15.99,0.03,1782.92,12.36,95.756,86.753,1.559,1.765,7.952,9.373,56.048,19.658,72.258,72.457
